country,status,life_expectancy,adult_mortality,Alcohol,healthcoverage_percent,Hepatitis_B,BMI,Polio,total_expenditure,Diphtheria,GDP,Schooling,vaccine_total,vaccine_coverage_over_ave
Sri Lanka,Developing,69.1,197,1.56,15.35342268,62,16.1,97,4.28,97,174.6692,12.8,256,1
Sri Lanka,Developing,73.9,146,1.69,72.4280894,32,15.6,98,3.95,99,989.4547732,12.7,229,0
Suriname,Developing,71.4,178,6.32,1132.432517,85,57.7,85,5.69,85,9564.46383,12.7,255,1
Suriname,Developing,71.2,179,6.02,1122.972967,86,57,86,5.96,86,9484.56898,12.7,258,1
Suriname,Developing,71.3,178,5.73,1168.324095,84,56.3,84,6.9,84,9272.413453,12.7,252,1
Suriname,Developing,76,187,5.64,989.1263558,86,55.5,86,5.93,86,8318.97692,12.5,258,1
Suriname,Developing,73,19,5.26,99.08095375,86,54.8,96,5.81,96,833.31332,12.3,278,1
Suriname,Developing,70,196,5.13,885.0739766,87,54.1,85,6.14,87,7443.85178,12.1,259,1
Suriname,Developing,69.8,196,4.94,815.4355995,84,53.3,85,5.92,85,6858.163158,11.9,254,1
Suriname,Developing,69.5,22,4.72,685.0299083,84,52.6,84,5.92,84,5761.39536,11.7,252,1
Suriname,Developing,69.3,199,4.52,72.800168,84,51.8,84,6.22,84,527.92,11.5,252,1
Suriname,Developing,68.9,25,4.47,418.9206608,83,51.1,84,6.78,83,3595.8855,11.3,250,0
Swaziland,Developing,58.4,382,0.01,574.3895102,98,31.8,98,9.25,98,3464.35169,11.4,294,1
Swaziland,Developing,57.6,393,0.01,708.9556648,98,31.2,98,9.66,98,3598.75972,11.4,294,1
Swaziland,Developing,56.5,412,0.01,720.2333929,95,3.7,92,8.76,95,3851.51547,11.3,282,1
Swaziland,Developing,55,438,5.2,735.7090978,91,3.2,85,8.61,91,3934.27325,11.2,267,1
Swaziland,Developing,53.6,459,4.93,56.93670561,89,29.7,89,8.47,89,369.239336,11,267,1
Swaziland,Developing,52.6,46,4.9,47.6164523,88,29.3,89,8.46,88,332.517125,10.8,265,1
Swaziland,Developing,51.4,477,4.87,413.0063027,9,28.9,89,8.19,88,2842.438422,10.6,186,0
Swaziland,Developing,50,51,5.55,43.3664999,92,28.5,88,7.5,87,347.48798,10.5,267,1
Swaziland,Developing,47.8,564,5.53,437.0802438,93,28.2,88,6.81,87,2937.36723,9.9,268,1
Swaziland,Developing,46,63,5.08,372.1651473,95,27.8,88,6.8,86,2873.862141,9.7,269,1
Swaziland,Developing,45.6,69,5.78,37.43857664,93,27.4,88,5.88,86,2529.633557,9.4,267,1
Swaziland,Developing,45.9,6,5.65,2.819124474,9,27.1,87,5.71,85,22.99449,9.1,181,0
Swaziland,Developing,46.4,587,5.52,131.0421269,88,26.7,87,5.16,85,1324.996228,9.2,260,1
Swaziland,Developing,47.1,568,6.72,143.6197316,86,26.3,87,5.11,84,1437.634951,9.3,257,1
Swaziland,Developing,48.4,536,7.19,25.21683318,83,25.9,87,5.26,84,1637.4567,9.4,254,1
Sweden,Developed,82.3,54,7.3,1142.212403,67,59,98,11.93,98,5918.19898,15.8,263,1
Sweden,Developed,81.9,57,7.3,1212.666327,67,58.5,98,11.97,98,6283.24522,15.8,263,1
Sweden,Developed,81.7,57,7.4,10947.02327,53,58.1,98,11.8,98,57134.777,15.8,249,0
Sweden,Developed,81.7,58,7.4,11477.6671,42,57.7,98,11.7,98,59593.28711,16,238,0
Syrian Arab Republic,Developing,73.8,121,0.83,17.98136184,83,49.4,83,3.72,8,258.3529,11.5,174,0
Syrian Arab Republic,Developing,73.7,123,0.97,122.6523334,83,48.5,83,3.78,8,1762.24617,11.4,174,0
Syrian Arab Republic,Developing,73.5,127,0.92,116.2585943,83,47.6,83,4.11,8,1577.457182,11,174,0
Syrian Arab Republic,Developing,73.2,131,0.93,10.21129783,82,46.8,84,4.48,81,148.852738,10.6,247,0
Syrian Arab Republic,Developing,73,134,1.29,94.75639211,81,46,85,5.12,83,1253.39143,10.3,249,0
Syrian Arab Republic,Developing,72.8,135,1.25,91.70356833,8,45.3,86,4.94,84,1263.13455,10.2,178,0
Syrian Arab Republic,Developing,72.7,135,1.29,93.50075111,8,44.6,83,4.92,82,1258.421953,10.1,173,0
Syrian Arab Republic,Developing,72.6,136,1.41,81.7274712,79,43.9,86,4.92,84,1177.629268,10,249,0
Tajikistan,Developing,69.6,162,0.01,7.829008596,97,39.9,94,6.88,97,114.45919,11.3,288,1
Tajikistan,Developing,69.3,163,0.01,1.0419164,96,39,97,6.75,96,14.214412,11.2,289,1
Tajikistan,Developing,68.8,164,0.01,71.50892145,94,38.2,96,6.39,94,954.725253,11.1,284,1
Tajikistan,Developing,68.1,166,0.32,51.9919227,96,37.4,97,5.98,96,834.5412953,11.1,289,1
Tajikistan,Developing,67.3,171,0.32,43.34099958,93,36.6,95,6.4,93,738.3475227,11.1,281,1
Tajikistan,Developing,66.7,174,0.3,35.71613793,93,35.9,93,5.93,93,666.3458569,11.1,279,1
Tajikistan,Developing,66.4,178,0.32,4.153362912,86,35.3,87,5.58,86,76.914128,10.8,259,1
Tajikistan,Developing,66.1,181,0.35,2.272404904,84,34.7,85,5.35,86,52.35956,10.9,255,1
Tajikistan,Developing,65.9,183,0.38,2.626234903,88,34.1,76,5.7,83,44.2872665,10.7,247,0
Tajikistan,Developing,65.5,194,0.37,19.83672308,81,33.5,79,5.89,84,337.359236,10.6,244,0
Tajikistan,Developing,65.9,177,0.38,2.093721752,81,33,82,5.7,86,39.281834,10.5,249,0
Tajikistan,Developing,65.2,182,0.36,13.25723997,58,32.5,82,4.46,85,236.314438,10.1,225,0
Tajikistan,Developing,64.3,193,0.6,10.68147485,39,32.1,84,4.48,85,189.3878519,9.8,208,0
Thailand,Developing,74.6,152,6.41,789.0772949,99,32.4,99,4.12,99,5941.8471,13.6,297,1
Thailand,Developing,74.5,153,6.5,788.6873403,99,31.3,99,4,99,6171.262444,13.6,297,1
Thailand,Developing,74.3,154,6.56,801.0504655,98,3.1,99,4.17,99,5859.915622,13.7,296,1
Thailand,Developing,74.1,155,6.07,748.4451054,98,29,99,4.12,99,5491.159981,13.3,296,1
Thailand,Developing,73.9,158,5.95,71.6850913,98,27.9,99,3.81,99,575.32176,13.1,296,1
Thailand,Developing,73.7,16,5.88,547.2101411,98,26.8,99,4.11,99,4212.5492,13,296,1
Thailand,Developing,73.5,162,5.92,609.9511632,98,25.7,99,3.92,99,4378.68746,12.9,296,1
Thailand,Developing,73.3,165,6.2,520.7639087,96,24.6,98,3.56,98,3972.26475,12.3,292,1
Thailand,Developing,73,168,6.18,433.9210918,96,23.6,98,3.49,98,3368.952576,12.4,292,1
Thailand,Developing,72.5,177,6.26,321.1953005,96,22.6,98,3.55,98,2893.651356,12,292,1
Thailand,Developing,71.6,189,6.17,301.3597791,96,21.7,98,3.51,98,2659.83918,11.9,292,1
Thailand,Developing,71.7,189,6.14,282.8364612,96,2.9,98,3.58,98,2358.93629,11.8,292,1
Thailand,Developing,71.4,192,5.93,27.63810304,95,2.2,97,3.7,96,296.54617,11.5,288,1
Thailand,Developing,71.2,194,5.92,176.0625201,95,19.4,97,3.32,96,1893.145377,11.2,288,1
Thailand,Developing,71.1,194,5.88,0.27564826,95,18.7,97,3.4,97,27.564826,10.9,289,1
Timor-Leste,Developing,68,155,0.01,28.14578503,77,17,76,1.48,77,1153.51578,12.5,230,0
Timor-Leste,Developing,67.7,158,0.01,3.379874844,82,16.6,82,1.29,82,117.765674,12.5,246,0
Timor-Leste,Developing,67.4,159,0.01,30.17998548,83,16.2,83,1.1,83,1117.77724,12.5,249,0
Timor-Leste,Developing,67.2,161,0.5,2.726570602,67,15.8,66,0.76,67,114.56179,12.5,200,0
Timor-Leste,Developing,66.9,163,0.1,38.58376645,72,15.5,72,0.92,72,849.8626972,12.4,216,0
Timor-Leste,Developing,66.6,165,0.09,36.199487,72,15.1,78,1.2,72,757.3114436,12.1,222,0
Timor-Leste,Developing,66.2,168,0.06,36.69198927,79,14.7,79,0.74,79,643.71911,11.7,237,0
Togo,Developing,59.7,285,0.01,4.877350139,87,23.7,85,5.25,87,62.1318489,12,259,1
Togo,Developing,59.4,287,0.01,48.73047089,84,23.1,84,5.12,84,579.43485,12,252,1
Togo,Developing,58.9,294,0.01,41.60027954,84,22.6,84,5.11,84,563.6894247,12,252,1
Togo,Developing,58.3,34,1.44,39.08258546,85,22,85,5.21,85,562.3393592,11.5,255,1
Togo,Developing,57.4,323,1.21,41.96145465,83,21.4,83,5.37,83,487.9238913,11,249,0
Togo,Developing,56.7,336,1.24,77.09551224,78,2.9,78,6.64,78,499.6468713,10.6,234,0
Togo,Developing,56.2,344,1.33,69.35924758,24,2.4,8,5.73,81,513.391914,10.1,113,0
Tonga,Developing,73.3,135,0.01,565.9672173,8,74.8,82,5.18,8,4192.349758,14.3,98,0
Tonga,Developing,73.2,137,0.01,584.9449886,82,74.3,84,4.98,82,4266.557174,14.3,248,0
Tonga,Developing,73,138,0.01,63.80294988,77,73.8,79,4.51,77,451.542462,14.4,233,0
Tonga,Developing,72.9,14,0.96,7.033980828,82,73.3,84,4.6,82,445.18866,14.4,248,0
Tonga,Developing,72.8,142,1.24,471.8307668,82,72.7,84,4.59,82,3547.59975,14.4,248,0
Tonga,Developing,72.5,147,1.08,4.783805563,84,72.1,86,4.67,84,37.846563,14.5,254,1
Tonga,Developing,72.6,145,1.1,569.6255035,84,71.5,88,5.13,86,3392.64743,14.5,258,1
Tonga,Developing,72.5,146,2.05,568.8692813,87,7.8,88,5.82,87,2932.315883,14.5,262,1
Tonga,Developing,72.4,148,1.79,503.5881956,89,7.1,89,5.61,88,2892.522663,14.6,266,1
Tonga,Developing,72.3,15,1.57,689.9440223,89,69.4,9,6.52,89,2594.74999,14.6,187,0
Tonga,Developing,72.2,151,1.8,423.2953509,9,68.6,91,4.87,9,2284.37858,14.6,109,0
Tonga,Developing,72,153,1.79,45.85105771,85,67.8,91,5.9,9,229.714718,13.7,185,0
Tonga,Developing,71.9,155,1.51,310.8203382,88,67,85,5.3,84,1842.44421,13.5,257,1
Tonga,Developing,71.8,157,1.35,330.1007394,91,66.2,91,5.66,89,1837.977391,13.2,271,1
Tonga,Developing,71.6,158,1.24,40.49128897,93,65.5,91,4.75,91,263.27236,13.7,275,1
Trinidad and Tobago,Developing,71.1,171,6.94,1578.872339,92,46,94,5.93,92,19325.24283,12.7,278,1
Trinidad and Tobago,Developing,71,172,6.71,167.2657906,92,45,94,5.98,92,1967.83283,12.7,278,1
Trinidad and Tobago,Developing,78,174,6.7,1486.236406,92,44,91,5.78,92,19152.531,12.6,275,1
Trinidad and Tobago,Developing,76,176,6.5,144.9850711,9,43,91,5.6,9,1953.9767,12.6,109,0
Trinidad and Tobago,Developing,74,179,6.5,1389.772683,9,42,91,5.29,9,16683.94578,12.5,109,0
Trinidad and Tobago,Developing,71,183,6.37,128.0896289,9,41.1,9,6.47,9,1458.8796,12.5,27,0
Trinidad and Tobago,Developing,69.9,185,6.41,1902.693048,9,4.2,91,4.4,9,21188.11857,12.4,109,0
Trinidad and Tobago,Developing,69.7,187,6.37,136.8836683,89,39.3,9,4.82,88,1653.1844,12.4,186,0
Trinidad and Tobago,Developing,69.6,188,6.35,103.3710689,89,38.4,89,4.49,92,1495.96337,12.3,270,1
Trinidad and Tobago,Developing,69.5,189,6.12,1187.949491,95,37.6,95,5.31,95,12323.1275,12.3,285,1
Trinidad and Tobago,Developing,69.4,19,5.82,11.85100131,94,36.8,94,5.22,94,129.51914,12.2,282,1
Trinidad and Tobago,Developing,69.3,191,5.53,78.72216127,76,36,91,5.13,91,884.518666,12,258,1
Trinidad and Tobago,Developing,69.2,192,5.12,72.03911741,5,35.2,96,5,96,749.626612,11.9,197,0
Tunisia,Developing,75.1,12,1.39,604.8701316,98,6.2,98,7,98,4271.68172,14.7,294,1
Tunisia,Developing,74.9,13,1.29,594.6453102,98,59.3,98,7.26,98,4199.47253,14.7,294,1
Tunisia,Developing,74.9,13,1.3,585.8776761,97,58.3,97,7.18,97,4137.55421,14.6,291,1
Tunisia,Developing,74.8,13,1.29,623.2120325,98,57.4,98,7.15,98,4256.91279,14.5,294,1
Tunisia,Developing,74.8,12,1.28,64.85616718,98,56.5,98,6.54,98,414.15177,14.4,294,1
Tunisia,Developing,74.7,12,1.4,585.6307861,99,55.6,99,6.18,99,4129.977335,14.4,297,1
Tunisia,Developing,74.7,12,1.37,53.08451654,99,54.7,99,5.63,99,431.9326,14.3,297,1
Tunisia,Developing,74.6,12,1.24,469.6282925,98,53.9,98,5.64,98,3778.184171,14.3,294,1
Tunisia,Developing,74.4,12,1.46,420.1153538,99,53.1,99,5.64,99,3371.71231,14.2,297,1
Tunisia,Developing,74.2,14,1.37,379.5139945,97,52.2,98,5.57,98,3194.562243,13.9,293,1
Tunisia,Developing,74,15,1.36,379.7659054,96,51.4,97,5.63,97,3112.83529,13.6,290,1
Tunisia,Developing,73.7,17,1.34,321.7694175,92,5.6,95,5.36,95,2761.969249,13.5,282,1
Tunisia,Developing,73.5,19,1.17,262.8184944,93,49.7,96,5.32,96,2346.5937,13.3,285,1
Tunisia,Developing,73.2,11,1.19,257.2878697,94,48.9,98,5.29,98,2254.933126,13.1,290,1
Tunisia,Developing,72.9,112,1.21,264.7842196,94,48.1,97,5.4,97,2213.91488,12.8,288,1
Turkey,Developing,75.5,17,1.45,181.9083783,96,65.3,96,5.41,96,12127.22522,14.5,288,1
Turkey,Developing,75.2,19,1.41,188.14403479999999,97,64.5,98,5.38,98,12542.93565,14.4,293,1
Turkey,Developing,74.8,112,1.54,20.75120211,97,63.7,97,5.24,97,1172.3843,14.3,291,1
Turkey,Developing,74.5,114,1.53,1275.877569,96,62.8,97,5.29,97,11341.13395,13.8,290,1
Turkey,Developing,74.2,116,1.49,32.78235828,96,61.9,97,5.61,97,1672.5693,13,290,1
Turkey,Developing,73.9,118,1.4,106.9482898,94,61.1,96,6.8,96,936.499911,12.5,286,1
Turkey,Developing,73.5,121,1.39,22.67271848,92,6.2,96,6.7,96,185.68975,12.5,284,1
Turkey,Developing,73.2,124,1.26,115.5801103,96,59.3,96,6.4,96,979.49246,12.3,288,1
Turkey,Developing,72.8,126,1.29,103.523776,82,58.5,9,5.81,9,834.869161,11.9,100,0
Turkey,Developing,72.4,129,1.29,832.9552058,85,57.6,9,5.45,9,7384.354661,11.9,103,0
Turkey,Developing,72,132,1.35,1.132766775,77,56.8,85,5.37,85,64.72953,12,247,0
Turkey,Developing,71.6,135,1.42,459.1113061,68,55.9,69,5.34,68,4718.51291,11.9,205,0
Turkey,Developing,71.2,138,1.47,35.55729,72,55.1,78,5.36,78,366.57,11.5,228,0
Turkey,Developing,78,14,1.49,256.4341746,77,54.3,88,5.16,88,3119.63716,11.1,253,1
Turkey,Developing,74,143,1.54,421.2956602,71,53.5,85,4.95,85,4316.553895,10.7,241,0
Turkmenistan,Developing,66,217,2.9,691.1333535,97,47.7,98,2.7,98,7962.365824,10.8,293,1
Turkmenistan,Developing,65.4,228,2.93,63.7481117,98,46.7,98,2.12,98,734.42525,10.7,294,1
Turkmenistan,Developing,65.6,22,2.75,579.4128244,98,45.9,98,1.96,97,6675.262954,10.7,293,1
Turkmenistan,Developing,65.6,217,2.55,490.4181326,97,45,97,1.98,97,5649.978486,10.6,291,1
Turkmenistan,Developing,65.8,211,2.48,385.325164,96,44.2,96,1.99,96,4439.23,10.6,288,1
Turkmenistan,Developing,65.6,215,2.35,37.88466056,97,43.4,97,1.88,96,436.459223,10.5,290,1
Turkmenistan,Developing,64.5,235,2.4,34.23979419,96,42.7,96,1.93,96,394.467675,10.5,288,1
Turkmenistan,Developing,64.1,241,2.58,0.358651421,98,42,98,2.16,98,26.371428,10.4,294,1
Turkmenistan,Developing,63.7,245,2.71,29.27235366,98,41.3,98,2.9,98,2136.66815,10.4,294,1
Turkmenistan,Developing,63.3,248,2.85,2.19888585,99,4.7,99,3.51,99,174.51475,10.3,297,1
Turkmenistan,Developing,63.5,238,2.86,186.1013972,96,4,98,4.3,97,1453.917166,10.3,291,1
Turkmenistan,Developing,63.4,231,2.88,179.6156482,97,39.4,66,3.85,83,1283.885977,10.3,246,0
Turkmenistan,Developing,63.3,229,2.33,130.3784829,96,38.7,99,3.34,98,967.917468,10.2,293,1
Uganda,Developing,61.5,38,0.01,14.16770158,78,18.1,82,7.22,78,719.172669,10,238,0
Uganda,Developing,67,325,0.01,90.76144414,78,17.6,82,7.47,78,662.492293,10,238,0
Uganda,Developing,60,339,0.01,92.88697859,78,17.2,82,7.58,78,647.74741,10,238,0
Uganda,Developing,59.3,347,10.22,94.49686776,82,16.7,82,9.9,82,584.3962137,10.7,246,0
Uganda,Developing,58.4,362,10.03,116.202964,8,16.3,79,11.2,8,594.9972557,10.9,95,0
Uganda,Developing,57.5,378,9.63,87.04534954,79,15.9,78,8.43,79,647.17732,10.8,236,0
Uganda,Developing,56.3,41,9.79,72.85023656,71,15.6,69,9.1,71,449.6928183,10.6,211,0
Uganda,Developing,55.5,41,9.65,6.002527685,73,15.2,7,9.76,73,41.858631,10.3,153,0
Uganda,Developing,54.9,41,9.81,50.83901418,64,14.8,62,9.86,64,336.4593923,10.6,190,0
Uganda,Developing,53.2,446,10.09,44.52614001,64,14.5,59,9.36,64,315.788227,10.9,187,0
Uganda,Developing,51.3,485,9.89,36.60609252,62,14.2,58,8.9,62,288.236949,11.6,182,0
Uganda,Developing,51,53,10.16,4.426792406,44,13.9,57,7.54,59,237.9995917,11.5,160,0
Uganda,Developing,48.8,523,10.42,2.690897842,29,13.6,57,7.78,57,24.2423229,11,143,0
Ukraine,Developing,78,23,8.06,5.663849328,22,6.7,45,7.1,23,314.658296,15.2,90,0
Ukraine,Developing,71,198,8.44,52.42529588,46,6.1,72,7.67,76,429.71554,15.2,194,0
Ukraine,Developing,77,25,8.44,453.7830847,46,59.6,72,7.47,76,3855.42128,15.1,194,0
Ukraine,Developing,75,24,8.48,415.1627705,21,59,54,6.98,5,3569.75727,14.9,80,0
Ukraine,Developing,69.8,212,8.39,375.6835376,48,58.5,57,7.81,52,2965.142365,14.9,157,0
Ukraine,Developing,69.2,231,8.71,324.5491348,66,58,74,7.8,71,2545.48341,14.9,211,0
Ukraine,Developing,67.7,273,9.46,456.4586664,84,57.6,91,6.63,9,3891.37823,14.9,184,0
Ukraine,Developing,67.5,277,8.86,46.19685449,92,57.2,98,6.36,98,368.68998,14.8,288,1
Ukraine,Developing,67.7,267,7.99,29.38172706,96,56.8,99,6.39,98,233.18831,14.7,293,1
Ukraine,Developing,67,278,7.31,217.4345257,97,56.4,95,6.41,96,1828.717626,14.5,288,1
Ukraine,Developing,67.4,267,6.79,180.3537859,98,56.1,99,6.61,99,1367.352433,14.6,296,1
Ukraine,Developing,67.6,256,5.92,21.22386354,77,55.7,99,6.93,97,148.522488,14.3,273,1
Ukraine,Developing,67.6,256,4.89,115.738974,48,55.4,99,6.25,99,879.475486,13.9,246,0
Ukraine,Developing,67.7,253,4.31,8.897421459,7,55.1,99,5.66,99,78.738243,13.2,205,0
Ukraine,Developing,67.5,257,4.49,7.883791474,4,54.8,99,5.59,99,635.789635,13.3,202,0
United Arab Emirates,Developing,76.9,77,1.91,3862.68271,99,62.4,99,3.64,99,44449.7435,13.3,297,1
United Arab Emirates,Developing,76.7,78,1.82,377.2009132,98,6.5,98,3.49,98,4335.64268,13.3,294,1
United Arab Emirates,Developing,76.5,8,1.75,3663.764502,96,58.6,96,3.45,96,42112.23565,13.3,288,1
United Arab Emirates,Developing,76.3,81,1.73,387.774991,95,57.1,95,3.7,95,4462.3129,13.3,285,1
United Arab Emirates,Developing,76.2,82,1.69,308.0660742,94,55.8,94,3.93,94,3549.14832,13.3,282,1
United Arab Emirates,Developing,76,84,1.73,292.4022672,93,55.1,94,4.5,93,3372.57517,13.2,280,1
United Arab Emirates,Developing,75.8,85,1.86,4003.908598,92,54.8,94,2.93,92,45758.9554,13.1,278,1
United Arab Emirates,Developing,75.6,87,1.69,3759.457226,92,55.1,94,2.57,92,42672.61323,12.9,278,1
United Arab Emirates,Developing,75.4,89,1.74,3749.941617,92,55.8,94,2.33,92,42372.22166,12.8,278,1
United Arab Emirates,Developing,75.3,92,1.79,3427.320332,92,56.6,94,2.32,94,39439.8197,12.6,280,1
United Arab Emirates,Developing,75.1,95,1.77,2972.448675,92,57,94,2.46,94,36161.1761,12.4,280,1
United Arab Emirates,Developing,74.9,98,1.74,277.1818332,92,56.8,94,2.65,94,3323.52318,12.3,280,1
United Arab Emirates,Developing,74.7,11,1.72,2598.842827,92,56,94,2.72,94,31311.35936,12.1,280,1
United Arab Emirates,Developing,74.5,14,1.67,243.7539129,92,55,94,2.48,94,3161.52935,12,280,1
United Arab Emirates,Developing,74.2,17,1.64,262.9589578,92,54.1,94,2.38,94,3371.26869,11.8,280,1
Uruguay,Developing,76.8,117,6.03,463.6397821,95,63.4,95,8.58,95,16737.89827,15.5,285,1
Uruguay,Developing,76.8,117,5.82,482.8039445,94,62.9,94,8.68,94,16881.2568,15.5,282,1
Uruguay,Developing,76.5,118,5.77,339.7190493,95,62.3,95,8.74,95,1592.6819,15.5,285,1
Uruguay,Developing,77,111,5.97,417.9117441,95,61.8,95,8.55,95,14166.4998,15.5,285,1
Uruguay,Developing,76.3,118,6.21,2331.532804,95,61.2,95,8.63,95,11938.212,15.6,285,1
Uruguay,Developing,76.6,118,6.67,1871.736563,95,6.7,95,8.78,95,9415.17386,15.5,285,1
Uruguay,Developing,76.4,119,6.76,24.73142261,94,6.1,94,8.17,94,962.312164,15.7,282,1
Uruguay,Developing,75.4,124,6.67,14.47305874,94,59.5,94,8.23,94,79.69746,15.3,282,1
Uruguay,Developing,76.2,117,6.58,1712.225506,95,58.9,95,11.17,95,5877.87678,15.2,285,1
Uruguay,Developing,75.7,123,6.35,152.5448405,96,58.3,96,11.15,96,522.951116,15.5,288,1
Uruguay,Developing,75.4,122,5.66,882.356362,94,57.7,95,11.59,94,4117.38853,15.5,283,1
Uruguay,Developing,75.4,121,5.11,160.8400141,91,57,91,6.52,91,3622.52284,15,273,1
Uruguay,Developing,75.4,124,5.86,27.46880965,95,56.3,93,7.18,95,488.768855,14.7,283,1
Uruguay,Developing,75.2,123,6.48,421.4804282,94,55.7,94,7.46,94,6281.37747,14.2,282,1
Uruguay,Developing,75.1,131,6.65,645.9583816,92,55,92,7.82,9,6871.897677,14,193,0
Uzbekistan,Developing,69.2,184,0.01,0.442802404,99,43.9,99,5.84,99,25.448414,12.1,297,1
Uzbekistan,Developing,69.1,185,0.01,19.1624696,99,43,99,6.32,99,197.551233,12,297,1
Uzbekistan,Developing,68.8,184,0.01,16.71406295,99,42.2,99,6.49,99,174.468298,12,297,1
Uzbekistan,Developing,68.5,183,2.83,140.6905284,99,41.4,99,5.65,99,1564.966945,12,297,1
Uzbekistan,Developing,68.3,183,2.73,119.4571154,99,4.7,99,5.34,99,1377.8214,11.9,297,1
Uzbekistan,Developing,68,183,2.56,92.81479759,98,4,99,6.31,98,1213.265328,11.8,295,1
Uzbekistan,Developing,67.9,184,2.36,13.89021225,91,39.3,98,5.92,98,182.28625,11.9,287,1
Uzbekistan,Developing,67.8,184,2.15,9.290983645,99,38.7,98,5.81,96,83.476942,11.8,293,1
Uzbekistan,Developing,67.6,185,1.96,77.27092119,98,38.1,94,5.49,96,654.2838373,11.8,288,1
Uzbekistan,Developing,67.3,192,1.78,40.13342094,99,37.5,99,5.11,99,546.776852,11.7,297,1
Uzbekistan,Developing,67.8,183,1.59,34.41887163,99,37,99,5.11,99,465.1198869,11.6,297,1
Uzbekistan,Developing,67.2,183,1.54,28.52135777,99,36.4,99,5.17,98,396.129969,11.3,296,1
Uzbekistan,Developing,67.1,186,1.47,24.99438738,62,35.9,99,5.44,99,383.3494997,11,260,1
Vanuatu,Developing,71.7,134,0.01,564.8167043,64,52.5,65,5.2,64,3148.36513,10.8,193,0
Vanuatu,Developing,71.6,135,0.01,447.545645,64,51.7,65,3.92,64,3167.34356,10.8,193,0
Vanuatu,Developing,71.4,138,0.01,427.9885222,64,5.8,65,3.7,64,3158.58688,10.8,193,0
Vanuatu,Developing,71.2,141,0.85,457.9731742,63,49.9,65,3.85,65,3275.91684,10.8,193,0
Vanuatu,Developing,71,145,0.91,471.8626525,62,49.1,66,4.71,65,2965.82434,10.8,193,0
Vanuatu,Developing,78,149,0.83,361.0940984,62,48.2,66,3.9,66,2643.441423,10.7,194,0
Vanuatu,Developing,75,153,1.18,345.339056,61,47.4,66,3.66,67,2697.961375,10.7,194,0
Vanuatu,Developing,73,157,1.01,342.4908556,6,46.6,67,3.67,67,2393.367265,10.7,140,0
Vanuatu,Developing,71,161,1,43.19780767,59,45.7,67,3.96,68,247.97823,10.6,194,0
Vanuatu,Developing,69.9,165,0.88,337.2942846,61,44.9,67,3.87,68,1886.433359,10.6,196,0
Vanuatu,Developing,69.6,169,0.85,334.1673373,63,44.1,67,4.12,69,1787.94723,10.7,199,0
Vanuatu,Developing,69.4,173,1.2,27.29839073,64,43.3,67,4.2,69,158.52724,10.4,200,0
Vanuatu,Developing,69.3,176,1.24,171.1373611,66,42.6,67,3.52,7,1353.934819,10.2,140,0
Vanuatu,Developing,69.1,179,0.91,163.105292,68,41.9,67,3.37,7,1362.61731,10.1,142,0
Vanuatu,Developing,69,18,1.21,21.90075232,7,41.1,67,3.28,71,1469.849149,9.6,145,0
Zambia,Developing,61.1,314,0.01,196.6675768,86,22.8,78,4.99,86,1738.8822,12.5,250,0
Zambia,Developing,63,328,2.41,20.62306285,79,22.3,74,4.99,79,185.793359,12.5,232,0
Zambia,Developing,59.2,349,2.59,196.9152496,78,21.7,7,4.91,78,1734.93612,12.3,163,0
Zambia,Developing,58.2,366,2.57,183.0461695,81,21.2,83,4.26,81,1644.619672,12,245,0
Zambia,Developing,58,363,2.47,184.3649102,83,2.7,8,4.41,83,1463.213573,11.8,174,0
Zambia,Developing,57.4,368,2.3,143.8698873,94,2.2,93,4.73,94,1139.11233,11.6,281,1
Zambia,Developing,55.7,45,2.12,153.6783754,87,19.7,9,4.87,87,1369.68249,11.4,183,0
Zambia,Developing,52.6,487,2.08,10.85148218,8,19.2,77,4.37,8,114.587985,11.1,93,0
Zambia,Developing,58,526,2.25,1.860003739,81,18.8,83,6.11,81,13.154199,10.9,245,0
Zambia,Developing,49.3,554,2.33,121.879331,82,18.4,84,7.56,82,691.3178164,10.7,248,0
Zimbabwe,Developing,59.2,371,6.5,10.82259524,91,31.3,92,6.44,91,127.47462,10.3,274,1
Zimbabwe,Developing,58,399,6.39,10.66670728,95,3.8,95,6.88,95,111.227396,10.4,285,1
Zimbabwe,Developing,56.6,429,6.09,92.60233636,97,3.3,95,6.69,95,955.648466,9.8,287,1
Zimbabwe,Developing,54.9,464,6,63.75053034,94,29.9,93,6.31,93,839.927936,10.1,280,1
Zimbabwe,Developing,52.4,527,5.21,53.30858081,9,29.4,89,5.37,89,713.63562,10,187,0
Zimbabwe,Developing,50,587,4.64,1.040021112,73,29,69,6.26,73,65.824121,9.9,215,0
Zimbabwe,Developing,48.2,632,3.56,20.84342867,75,28.6,75,4.96,75,325.678573,9.7,225,0
Zimbabwe,Developing,46.6,67,3.88,29.81456607,72,28.2,73,4.47,73,396.9982166,9.6,218,0
Zimbabwe,Developing,45.4,7,4.57,34.26216876,68,27.9,71,5.12,7,414.796232,9.5,146,0
Zimbabwe,Developing,44.6,717,4.14,8.7174087,65,27.5,69,6.44,68,444.76575,9.3,202,0
Zimbabwe,Developing,44.3,723,4.36,0,68,27.1,67,7.13,65,454.366654,9.2,200,0
Zimbabwe,Developing,44.5,715,4.06,0,7,26.7,7,6.52,68,453.3511552,9.5,82,0
